year,county,state,sex_and_age_total_population,sex_and_age_male,sex_and_age_female,sex_and_age_under_5_years,sex_and_age_5_to_9_years,sex_and_age_10_to_14_years,sex_and_age_15_to_19_years,sex_and_age_20_to_24_years,sex_and_age_25_to_34_years,sex_and_age_35_to_44_years,sex_and_age_45_to_54_years,sex_and_age_55_to_59_years,sex_and_age_60_to_64_years,sex_and_age_65_to_74_years,sex_and_age_75_to_84_years,sex_and_age_85_years_and_over,sex_and_age_median_age_years,sex_and_age_18_years_and_over,sex_and_age_21_years_and_over,sex_and_age_62_years_and_over,sex_and_age_65_years_and_over,sex_and_age_18_years_and_over.1,sex_and_age_male.1,sex_and_age_female.1,sex_and_age_65_years_and_over.1,sex_and_age_male.2,sex_and_age_female.2,race_total_population,race_one_race,race_two_or_more_races,race_one_race.1,race_one_race_white,race_one_race_black_or_african_american,race_one_race_american_indian_and_alaska_native,race_one_race_american_indian_and_alaska_native_ch,race_one_race_american_indian_and_alaska_native_ch.1,race_one_race_american_indian_and_alaska_native_na,race_one_race_american_indian_and_alaska_native_si,race_one_race_asian,race_one_race_asian_asian_indian,race_one_race_asian_chinese,race_one_race_asian_filipino,race_one_race_asian_japanese,race_one_race_asian_korean,race_one_race_asian_vietnamese,state_fips,county_fips,race_one_race_asian_other_asian,race_one_race_native_hawaiian_and_other_pacific_is,race_one_race_native_hawaiian_and_other_pacific_is.1,race_one_race_native_hawaiian_and_other_pacific_is.2,race_one_race_native_hawaiian_and_other_pacific_is.3,race_one_race_native_hawaiian_and_other_pacific_is.4,race_one_race_some_other_race,race_two_or_more_races.1,race_two_or_more_races_white_and_black_or_african_,race_two_or_more_races_white_and_american_indian_a,race_two_or_more_races_white_and_asian,race_two_or_more_races_black_or_african_american_a,race_race_alone_or_in_combination_with_one_or_more,race_white,race_black_or_african_american,race_american_indian_and_alaska_native,race_asian,race_native_hawaiian_and_other_pacific_islander,race_some_other_race,hispanic_or_latino_and_race_total_population,hispanic_or_latino_and_race_hispanic_or_latino_of_,hispanic_or_latino_and_race_hispanic_or_latino_of_.1,hispanic_or_latino_and_race_hispanic_or_latino_of_.2,hispanic_or_latino_and_race_hispanic_or_latino_of_.3,hispanic_or_latino_and_race_hispanic_or_latino_of_.4,hispanic_or_latino_and_race_not_hispanic_or_latino,hispanic_or_latino_and_race_not_hispanic_or_latino.1,hispanic_or_latino_and_race_not_hispanic_or_latino.2,hispanic_or_latino_and_race_not_hispanic_or_latino.3,hispanic_or_latino_and_race_not_hispanic_or_latino.4,hispanic_or_latino_and_race_not_hispanic_or_latino.5,hispanic_or_latino_and_race_not_hispanic_or_latino.6,hispanic_or_latino_and_race_not_hispanic_or_latino.7,hispanic_or_latino_and_race_not_hispanic_or_latino.8,hispanic_or_latino_and_race_not_hispanic_or_latino.9,total_housing_units
2010,Russell County,Alabama,51663,24660,27003,3721,3243,3919,3834,3504,6889,6646,7347,2942,2998,3726,2047,847,36.4,38318,36066,8485,6620,38318,17760,20558,6620,2645,3975,51663,50320,1343,50320,28082,21484,106,68,0,3,0,186,63,0,62,15,19,13,1,113,14,20,8,12,0,0,442,1343,506,309,99,180,51663,29154,22207,626,370,99,581,51663,1734,599,638,30,467,49929,27222,21241,106,186,0,12,1162,0,1162,24213
2010,St. Clair County,Alabama,80658,40348,40310,5347,5373,5154,5457,4564,10856,11753,12186,5418,4304,6273,3121,852,38.2,61353,58374,12734,10246,61353,30394,30959,10246,4536,5710,80658,79822,836,79822,72052,6906,315,168,0,0,0,386,158,27,124,55,0,0,1,115,22,7,0,7,0,0,156,836,234,341,152,19,80658,72869,7159,735,598,7,186,80658,1586,1142,92,0,352,79072,70691,6889,315,386,0,9,782,19,763,34432
2010,Shelby County,Alabama,187880,92040,95840,13081,13805,13565,12210,10268,26858,29557,28403,12278,8952,11287,5649,1967,36.5,139523,133307,23844,18903,139523,67243,72280,18903,8433,10470,187880,186056,1824,186056,158707,19271,551,141,24,0,0,3567,986,607,450,429,258,690,1,117,147,0,0,0,0,0,3960,1824,449,579,250,88,187880,160361,19981,1321,3985,138,4143,187880,9750,7320,368,108,1954,178130,153241,19108,462,3567,0,179,1573,36,1537,78760
2010,Sumter County,Alabama,13871,6325,7546,837,646,1142,1532,1080,1399,1559,2052,938,648,996,718,324,36.9,10548,9578,2523,2038,10548,4636,5912,2038,758,1280,13871,13773,98,13773,3381,10197,0,0,0,0,0,0,0,0,0,0,0,0,1,119,0,0,0,0,0,0,195,98,35,0,0,45,13871,3434,10277,45,0,3,210,13871,101,21,15,0,65,13770,3340,10197,0,0,0,153,80,0,80,6827
2010,Talladega County,Alabama,82347,40125,42222,5034,5126,5809,5969,4789,10025,11593,12334,5583,4789,6447,3666,1183,38.6,62756,59123,14084,11296,62756,30246,32510,11296,4736,6560,82347,81634,713,81634,54116,26278,216,57,0,0,0,349,115,56,48,54,26,0,1,121,50,0,0,0,0,0,675,713,164,314,66,67,82347,54762,26509,597,415,41,736,82347,1567,1264,83,48,172,80780,53398,26142,198,345,0,36,661,9,652,36700
2010,Tallapoosa County,Alabama,41534,20052,21482,2431,2343,2827,2855,2344,4501,5376,6096,2882,2876,3928,2161,914,41.2,32088,30496,8630,7003,32088,15216,16872,7003,2986,4017,41534,40949,585,40949,29573,11095,34,0,0,0,0,22,0,0,16,0,6,0,1,123,0,0,0,0,0,0,225,585,103,222,26,144,41534,29941,11412,425,62,0,290,41534,887,723,104,0,60,40647,28992,11071,34,22,0,0,528,59,469,21928
2010,Tuscaloosa County,Alabama,188331,91206,97125,11333,11787,11061,17681,25750,25148,22487,23762,10853,8327,10781,7160,2201,31.2,147202,129353,24444,20142,147202,70221,76981,20142,8298,11844,188331,186622,1709,186622,126696,56014,514,137,26,0,0,1971,536,607,274,80,193,131,1,125,150,94,0,94,0,0,1333,1709,338,452,526,80,188331,128253,56590,1096,2569,118,1500,188331,5214,3648,295,92,1179,183117,123138,55806,371,1971,0,273,1558,24,1534,82789
2010,Walker County,Alabama,67612,32867,34745,4030,4454,4157,4363,3662,8001,9206,9945,4285,4819,6041,3340,1309,40.5,52188,49883,13472,10690,52188,24906,27282,10690,4458,6232,67612,66677,935,66677,62143,4082,198,71,0,0,0,159,0,0,43,37,22,29,1,127,28,28,0,28,0,0,67,935,389,448,8,16,67612,63060,4489,662,167,70,99,67612,1237,743,80,113,301,66375,61302,3966,109,101,28,28,841,2,839,31293
2010,Washington County,Alabama,17556,8925,8631,958,1332,1431,1315,980,1694,2479,2627,1001,1207,1418,787,327,39.4,13016,12214,3152,2532,13016,6302,6714,2532,1146,1386,17556,17425,131,17425,11466,4468,1374,71,0,0,0,61,7,0,0,0,0,33,1,129,21,56,56,0,0,0,0,131,19,97,15,0,17556,11597,4487,1471,76,56,0,17556,132,132,0,0,0,17424,11442,4360,1374,61,56,0,131,0,131,8405
2010,Wilcox County,Alabama,12012,5658,6354,752,880,1091,1022,591,1327,1546,1622,899,608,894,558,222,36.7,8623,8229,1997,1674,8623,3922,4701,1674,666,1008,12012,11992,20,11992,3229,8763,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,0,0,20,9,11,0,0,12012,3249,8772,11,0,0,0,12012,33,24,0,0,9,11979,3205,8754,0,0,0,0,20,0,20,5791
2010,Winston County,Alabama,24687,12140,12547,1287,1146,2066,1628,1207,2640,3349,3775,1495,1916,2429,1499,250,42.6,19095,18317,5319,4178,19095,9299,9796,4178,1795,2383,24687,24189,498,24189,23904,75,70,27,0,0,0,28,0,0,3,0,0,0,1,133,25,0,0,0,0,0,112,498,96,371,31,0,24687,24402,171,441,59,0,112,24687,618,252,0,12,354,24069,23482,20,70,28,0,0,469,0,469,13363
2010,Aleutians East Borough,Alaska,3703,2662,1041,86,80,88,87,345,838,892,647,411,102,100,25,2,38.5,3388,3336,203,127,3388,2498,890,127,68,59,3703,3552,151,3552,579,406,456,11,0,0,9,1934,0,0,1723,3,0,140,2,13,68,22,0,0,10,12,155,151,0,73,9,33,3703,689,446,588,1972,29,155,3703,573,472,17,23,61,3130,211,379,431,1934,22,2,151,0,151,474
2010,Aleutians West Census Area,Alaska,6259,4781,1478,144,169,147,131,610,883,1589,1605,505,237,215,24,0,42.0,5693,5592,323,239,5693,4473,1220,239,194,45,6259,6022,237,6022,1880,676,464,0,0,0,4,2144,2,0,1839,52,21,192,2,16,38,185,51,0,56,78,673,237,40,68,44,2,6259,2094,734,554,2206,189,734,6259,1178,947,4,0,227,5081,1489,669,427,2141,185,2,168,0,168,1563
2010,Anchorage Municipality,Alaska,284267,144040,140227,20953,20118,20196,21391,24448,42130,40196,44681,18002,12383,12195,5868,1706,33.0,209821,197021,26492,19769,209821,105806,104015,19769,8986,10783,284267,257873,26394,257873,192878,15228,18360,173,17,210,236,20873,239,1398,9529,896,3095,459,2,20,5257,5042,784,31,3367,860,5492,26394,3458,11977,3789,1039,284267,215697,22016,34196,27390,6736,7075,284267,20983,10858,2681,425,7019,263284,181868,14532,17653,20387,4880,472,23492,311,23181,112166
2010,Bethel Census Area,Alaska,16838,8745,8093,1769,1697,1673,1773,1309,2153,2083,2045,892,518,578,294,54,25.8,10638,9613,1283,926,10638,5605,5033,926,447,479,16838,15806,1032,15806,2031,44,13598,0,0,0,0,133,0,32,0,0,82,19,2,50,0,0,0,0,0,0,0,1032,0,899,62,23,16838,3010,71,14549,231,27,0,16838,227,187,0,11,29,16611,1896,44,13526,113,0,0,1032,0,1032,5838
2010,Bristol Bay Borough,Alaska,1049,529,520,89,89,137,73,25,69,96,215,99,40,77,27,13,38.9,667,660,137,117,667,327,340,117,44,73,1049,840,209,840,498,0,339,0,0,0,0,0,0,0,0,0,0,0,2,60,0,3,0,0,3,0,0,209,0,188,3,0,1049,699,0,535,11,13,0,1049,31,26,0,0,5,1018,483,0,323,0,3,0,209,0,209,933
2010,Denali Borough,Alaska,1144,629,515,72,73,93,55,8,116,221,257,163,24,51,11,0,42.4,857,851,73,62,857,538,319,62,37,25,1144,1086,58,1086,1004,19,43,0,0,0,0,9,0,0,2,0,0,7,2,68,0,0,0,0,0,0,11,58,1,28,29,0,1144,1062,20,71,38,0,11,1144,9,5,0,0,4,1135,999,19,43,9,0,7,58,0,58,1154
2010,Dillingham Census Area,Alaska,4817,2524,2293,413,385,493,514,364,529,554,734,329,156,224,98,24,28.9,3191,2910,451,346,3191,1661,1530,346,173,173,4817,4305,512,4305,915,11,3285,0,0,0,0,33,0,7,17,0,0,0,2,70,9,22,0,22,0,0,39,512,8,437,12,7,4817,1410,36,3760,66,22,56,4817,101,96,0,0,5,4716,911,11,3260,33,22,0,479,0,479,2428
2010,Fairbanks North Star Borough,Alaska,94439,49867,44572,7546,6546,6533,7062,10108,15005,12489,13653,5956,3855,3628,1639,419,30.8,69791,64538,7779,5686,69791,37064,32727,5686,2832,2854,94439,88490,5949,88490,73329,4189,6784,222,29,5,75,2470,243,196,970,236,329,108,2,90,388,391,100,103,49,139,1327,5949,914,3220,949,13,94439,79008,5409,10136,3683,733,1701,94439,5382,3502,558,80,1242,89057,70247,3970,6541,2405,384,207,5303,54,5249,40310
2010,Haines Borough,Alaska,1658,888,770,100,124,162,57,17,96,183,255,180,132,149,121,82,49.6,1220,1214,452,352,1220,643,577,352,148,204,1658,1505,153,1505,1356,3,117,2,0,0,0,23,0,7,0,16,0,0,2,100,0,0,0,0,0,0,6,153,0,133,0,0,1658,1507,3,252,23,0,26,1658,43,34,0,0,9,1615,1337,3,117,23,0,0,135,2,133,1203
2010,Hoonah-Angoon Census Area,Alaska,2029,1037,992,96,92,105,96,37,288,249,375,288,118,205,70,10,45.7,1658,1634,364,285,1658,854,804,285,153,132,2029,1797,232,1797,911,4,840,0,0,0,0,8,0,0,0,4,4,0,2,105,0,14,6,0,0,8,20,232,0,186,0,5,2029,1105,11,1058,41,20,28,2029,106,72,1,0,33,1923,874,4,813,8,14,0,210,0,210,1807
2010,Juneau City and Borough,Alaska,30975,15737,15238,1896,1941,2165,2381,1981,3895,4602,5526,2389,1840,1492,579,288,38.6,23526,22114,3324,2359,23526,11848,11678,2359,1129,1230,30975,27856,3119,27856,21784,234,3294,0,3,19,0,1830,67,16,1506,35,166,27,2,110,13,194,34,7,107,46,520,3119,171,2040,319,78,30975,24594,509,5659,2445,317,722,30975,1647,1007,156,167,317,29328,21099,231,3089,1826,160,57,2866,7,2859,12981
2010,Kenai Peninsula Borough,Alaska,53917,28144,25773,3153,3723,3661,4046,3049,5795,6999,10103,4802,3141,3492,1433,520,40.6,40748,38763,7027,5445,40748,21456,19292,5445,2806,2639,53917,51353,2564,51353,45900,302,4071,65,9,0,0,758,22,129,313,99,158,0,2,122,37,49,12,33,4,0,273,2564,160,1937,135,2,53917,48415,524,6140,996,150,389,53917,1670,920,64,29,657,52247,44889,275,3888,746,49,13,2387,60,2327,29510
2010,Ketchikan Gateway Borough,Alaska,13396,6708,6688,863,946,821,1047,817,1649,1891,2348,1078,670,759,440,67,38.3,10138,9529,1565,1266,10138,5143,4995,1266,623,643,13396,12046,1350,12046,9230,51,1781,36,56,0,17,803,33,41,669,39,0,21,2,130,0,0,0,0,0,0,181,1350,23,888,137,50,13396,10460,128,2884,1108,53,231,13396,581,346,171,0,64,12815,8999,22,1751,803,0,46,1194,0,1194,6228
2010,Kodiak Island Borough,Alaska,13349,6996,6353,1148,1058,1061,928,1148,1599,2073,2061,812,568,691,118,84,33.5,9426,8926,1303,893,9426,4889,4537,893,472,421,13349,13061,288,13061,7552,125,2271,45,0,0,35,2714,0,124,2411,32,0,60,2,150,87,14,14,0,0,0,385,288,29,125,21,0,13349,7782,154,2423,2803,45,457,13349,1025,539,153,11,322,12324,7079,125,2136,2714,14,0,256,44,212,5343
2010,Lake and Peninsula Borough,Alaska,1626,796,830,242,159,202,232,45,86,114,228,149,60,71,38,0,18.0,811,776,129,109,811,380,431,109,47,62,1626,1461,165,1461,322,16,1099,0,2,0,4,24,0,0,24,0,0,0,2,164,0,0,0,0,0,0,0,165,0,160,0,5,1626,482,21,1264,24,0,0,1626,23,12,6,0,5,1603,310,16,1092,24,0,0,161,0,161,1559
2010,Matanuska-Susitna Borough,Alaska,84147,43479,40668,6435,6140,7516,7012,4886,10361,12067,14108,5685,3714,4022,1768,433,34.7,59530,55863,8125,6223,59530,30678,28852,6223,3138,3085,84147,78046,6101,78046,72089,867,3642,191,59,11,21,965,36,17,352,36,166,227,2,170,131,112,59,18,5,30,371,6101,407,4225,521,55,84147,77995,1455,8193,1715,526,692,84147,3136,1947,303,16,870,81011,70246,744,3466,965,99,31,5460,0,5460,38631
2010,Nome Census Area,Alaska,9315,4976,4339,986,935,717,938,724,1243,1093,1226,511,384,383,162,13,27.7,6119,5559,761,558,6119,3283,2836,558,274,284,9315,8657,658,8657,1577,105,6877,0,0,0,7,28,0,0,0,0,0,28,2,180,0,32,0,0,0,32,38,658,0,598,12,6,9315,2193,117,7523,76,32,38,9315,105,58,18,0,29,9210,1517,105,6860,28,32,17,651,0,651,3944
2010,North Slope Borough,Alaska,8852,4886,3966,750,616,565,1183,1112,1099,1107,874,557,500,323,112,54,26.1,6532,5385,821,489,6532,3623,2909,489,173,316,8852,8076,776,8076,994,37,6685,0,0,7,0,233,0,0,189,2,0,0,2,185,42,94,48,0,8,38,33,776,0,539,0,31,8852,1549,68,7461,233,132,201,8852,332,122,111,18,81,8520,951,37,6635,233,94,0,570,0,570,2536
2010,Northwest Arctic Borough,Alaska,7477,3998,3479,771,695,685,833,666,919,929,911,408,221,278,144,17,25.7,4827,4321,546,439,4827,2627,2200,439,197,242,7477,7002,475,7002,888,17,6036,4,0,5,0,41,0,6,5,0,25,0,2,188,5,14,14,0,0,0,6,475,14,394,6,15,7477,1327,53,6491,75,38,6,7477,97,73,24,0,0,7380,888,17,5963,41,3,6,462,0,462,2676
2010,Petersburg Borough,Alaska,3841,2102,1739,244,202,209,318,161,336,573,774,366,268,288,76,26,42.8,2985,2820,475,390,2985,1626,1359,390,170,220,3841,3404,437,3404,2802,0,504,0,0,4,0,84,0,0,75,4,0,0,2,195,5,0,0,0,0,0,14,437,17,278,74,0,3841,3239,17,850,226,0,14,3841,28,14,0,0,14,3813,2788,0,504,84,0,0,437,0,437,2052
2010,Prince of Wales-Hyder Census Area,Alaska,5507,3003,2504,367,378,382,387,312,589,780,997,484,296,425,97,13,39.5,4116,3958,730,535,4116,2261,1855,535,306,229,5507,5065,442,5065,2779,9,2158,16,23,5,14,76,0,14,51,0,11,0,2,198,0,18,0,0,18,0,25,442,0,367,6,5,5507,3173,14,2591,129,28,33,5507,123,82,2,0,39,5384,2738,9,2104,76,18,0,439,7,432,3001
2010,Sitka City and Borough,Alaska,8894,4391,4503,577,535,570,735,546,1097,1310,1444,773,466,557,197,87,40.0,6868,6426,1129,841,6868,3442,3426,841,356,485,8894,8167,727,8167,5887,22,1661,0,25,0,11,408,0,0,381,0,0,0,2,220,27,0,0,0,0,0,189,727,0,448,122,0,8894,6485,100,2188,612,22,242,8894,439,327,39,0,73,8455,5720,22,1650,372,0,0,691,25,666,4047
2010,Skagway Municipality,Alaska,1140,663,477,85,47,66,73,147,129,137,229,132,29,41,25,0,37.2,895,841,83,66,895,526,369,66,35,31,1140,1072,68,1072,1015,24,22,2,0,13,0,11,0,0,0,6,0,0,2,230,5,0,0,0,0,0,0,68,0,44,0,0,1140,1083,24,66,11,24,0,1140,41,41,0,0,0,1099,998,24,22,11,0,0,44,0,44,569
2010,Southeast Fairbanks Census Area,Alaska,6935,3807,3128,543,518,523,619,423,706,935,1214,540,321,447,132,14,35.9,4980,4669,734,593,4980,2804,2176,593,328,265,6935,6491,444,6491,5648,156,642,0,0,0,5,25,6,0,6,0,0,0,2,240,13,12,12,0,0,0,8,444,14,389,0,23,6935,6061,193,1062,33,12,18,6935,212,121,68,0,23,6723,5473,151,634,25,12,0,428,0,428,3809
2010,Valdez-Cordova Census Area,Alaska,9606,5147,4459,633,694,647,728,545,1062,1332,1870,882,529,435,180,69,39.0,7176,6795,1031,684,7176,3893,3283,684,344,340,9606,9156,450,9156,6994,76,1636,11,0,8,7,353,0,3,337,13,0,0,2,261,0,52,9,0,43,0,45,450,48,309,72,4,9606,7440,128,1949,425,69,45,9606,83,73,0,0,10,9523,6962,76,1636,346,52,17,434,0,434,5921
2010,Wade Hampton Census Area,Alaska,7398,3908,3490,858,786,887,926,685,836,804,757,299,187,236,98,39,21.5,4278,3781,474,373,4278,2239,2039,373,170,203,7398,7090,308,7090,246,9,6802,4,0,6,0,14,0,6,7,0,1,0,2,270,0,19,0,0,19,0,0,308,15,269,3,9,7398,536,36,7092,23,19,6,7398,30,23,4,0,3,7368,246,9,6782,14,19,0,298,0,298,2166
2010,Wrangell City and Borough,Alaska,2338,1105,1233,94,208,250,115,138,173,330,326,234,66,273,121,10,42.1,1700,1617,414,404,1700,825,875,404,226,178,2338,2084,254,2084,1613,21,429,0,0,0,0,4,0,0,4,0,0,0,2,275,0,6,6,0,0,0,11,254,18,127,0,0,2338,1867,39,611,4,98,28,2338,73,69,0,0,4,2265,1593,21,408,0,6,0,237,0,237,1375
2010,Yakutat City and Borough,Alaska,638,344,294,42,61,86,49,10,41,109,63,51,62,34,30,0,38.6,404,398,116,64,404,207,197,64,36,28,638,561,77,561,201,0,339,0,0,3,0,11,0,0,0,11,0,0,2,282,0,4,0,0,0,4,6,77,0,72,0,0,638,277,0,412,12,8,6,638,30,30,0,0,0,608,201,0,315,11,4,0,77,0,77,450
2010,Yukon-Koyukuk Census Area,Alaska,5635,3027,2608,405,466,368,547,359,667,616,956,467,270,350,122,42,35.1,4059,3760,649,514,4059,2225,1834,514,300,214,5635,5172,463,5172,1248,4,3885,6,9,3,0,12,0,7,5,0,0,0,2,290,0,18,0,0,18,0,5,463,8,398,15,6,5635,1691,18,4303,32,27,27,5635,85,56,0,0,29,5550,1226,4,3858,12,18,0,432,0,432,4049
2010,Apache County,Arizona,70312,35040,35272,5862,5541,6915,7253,4552,7448,8200,9498,3660,3652,4852,2130,749,31.5,47426,43566,9797,7731,47426,23440,23986,7731,3575,4156,70312,69521,791,69521,16895,179,51339,45,14,48938,5,226,47,55,67,6,3,0,4,1,48,61,33,0,9,19,821,791,122,514,0,35,70312,17608,336,51916,259,112,890,70312,4210,2827,42,153,1188,66102,13992,179,50914,226,61,29,701,21,680,32468
2010,Cochise County,Arizona,129268,65729,63539,8402,8006,8111,9471,8152,15619,15110,17716,8769,8240,12668,6861,2143,39.7,99195,93283,26232,21672,99195,50188,49007,21672,10344,11328,129268,123982,5286,123982,107638,4939,1381,273,18,119,13,2486,134,302,644,351,732,123,4,3,200,365,116,109,123,17,7173,5286,1034,757,840,193,129268,112144,6507,2713,3764,791,8917,129268,41087,37451,1206,128,2302,88181,76305,4659,1068,2373,347,172,3257,154,3103,58252
2010,Coconino County,Arizona,131824,65445,66379,8984,8679,8552,13349,15617,17515,15800,18104,8372,5617,6930,3075,1230,30.8,99713,87512,14431,11235,99713,48901,50812,11235,5168,6067,131824,128241,3583,128241,81677,1417,35894,164,25,30643,64,1978,429,636,288,226,220,117,4,5,62,220,135,21,0,64,7055,3583,645,1387,399,67,131824,84921,2206,37714,2540,434,7827,131824,17334,15543,211,109,1471,114490,72977,1356,35297,1919,144,298,2499,109,2390,62293
2010,Gila County,Arizona,53272,26401,26871,3144,3334,2999,3701,2338,4411,5277,7609,4184,4391,6850,3840,1194,46.9,41524,39616,14441,11884,41524,20381,21143,11884,5670,6214,53272,52033,1239,52033,41791,136,7821,24,0,731,0,70,0,34,9,13,0,0,4,7,14,85,0,0,32,53,2130,1239,61,462,105,46,53272,42919,438,8520,187,116,2522,53272,9344,7807,43,31,1463,43928,35251,136,7738,70,85,113,535,51,484,32142
2010,Graham County,Arizona,36030,19269,16761,2924,2790,2672,3080,3056,5061,4445,4331,1970,1452,2301,1411,537,31.5,25814,23590,5058,4249,25814,14082,11732,4249,1941,2308,36030,35267,763,35267,25172,813,5373,12,0,462,34,193,0,84,65,0,0,22,4,9,22,52,8,44,0,0,3664,763,25,264,77,53,36030,25771,912,5822,270,52,3987,36030,10727,9533,41,9,1144,25303,18971,760,5036,193,52,0,291,17,274,12621
2010,Greenlee County,Arizona,8318,4416,3902,676,591,744,642,430,1059,1080,1205,603,337,504,360,87,35.2,5901,5612,1107,951,5901,3075,2826,951,433,518,8318,8055,263,8055,6866,24,214,15,0,130,13,69,0,12,19,0,0,0,4,11,38,14,14,0,0,0,868,263,11,76,52,0,8318,7129,35,290,121,14,992,8318,3821,3383,0,0,438,4497,4072,12,203,57,14,0,139,0,139,4190
2010,La Paz County,Arizona,20549,10614,9935,1035,850,1127,830,859,1741,1898,2450,1113,2066,4125,2023,432,52.5,16891,16532,7803,6580,16891,8668,8223,6580,3521,3059,20549,20192,357,20192,14481,211,2444,33,0,270,6,164,0,0,55,0,3,0,4,12,106,16,16,0,0,0,2876,357,17,210,2,0,20549,14811,254,2703,170,16,2978,20549,4649,4460,63,5,121,15900,12933,197,2356,164,16,46,188,0,188,16007
2010,Maricopa County,Arizona,3751410,1860668,1890742,293114,278364,269601,270284,264008,548730,528928,486559,201664,172694,235898,148184,53382,34.1,2746920,2589736,534625,437464,2746920,1346893,1400027,437464,192910,244554,3751410,3658211,93199,3658211,3018608,177978,68540,2135,511,23910,1233,124763,29071,25612,22651,6997,10241,16575,4,13,13616,7588,2128,1130,1225,3105,260734,93199,18894,16626,18906,2439,3751410,3099491,206986,92442,151480,13046,287219,3751410,1087987,971841,19697,6014,90435,2663423,2241236,170462,58074,122090,7134,5893,58534,2975,55559,1596165
2010,Mohave County,Arizona,199177,99877,99300,11549,11184,12193,12127,9004,18399,21424,28672,15231,15634,26673,13483,3604,46.3,156485,150519,53448,43760,156485,77930,78555,43760,21752,22008,199177,192583,6594,192583,179540,1854,3429,219,39,295,18,1932,103,347,580,233,168,160,4,15,341,310,83,15,205,7,5518,6594,615,3351,698,95,199177,185635,2996,7053,3050,554,6772,199177,28650,24622,566,102,3360,170527,159512,1682,2797,1914,261,94,4267,94,4173,108396
2010,Navajo County,Arizona,107060,53361,53699,8674,8040,9991,9707,6754,11695,12492,14279,6415,5722,8352,3839,1100,33.8,74140,69375,16455,13291,74140,36771,37369,13291,6309,6982,107060,103512,3548,103512,51689,869,46059,71,0,25836,52,381,88,92,101,13,27,27,4,17,33,128,13,68,10,37,4386,3548,309,1732,330,56,107060,54707,1405,48320,1029,189,5230,107060,11235,8783,148,0,2304,95825,46664,836,45405,371,128,20,2401,18,2383,55889
2010,Pima County,Arizona,964462,473434,491028,63366,59652,62035,70931,73053,125649,118426,131606,61100,54455,76351,48813,19025,37.3,739904,692756,175961,144189,739904,358631,381273,144189,64113,80076,964462,934160,30302,934160,729000,33329,30789,477,249,2486,160,25108,2914,7453,4540,1772,2027,3554,4,19,2848,1283,486,599,58,140,114651,30302,4051,6900,5561,1130,964462,754311,40510,42179,32656,2449,124621,964462,324303,294766,4972,1482,23083,640159,543052,31012,22611,24206,1203,1787,16288,825,15463,435392
2010,Pinal County,Arizona,329297,173429,155868,26468,25105,22083,19575,18383,49408,45024,39905,19312,18077,28872,14266,2819,35.7,243449,233307,55634,45957,243449,129387,114062,45957,22322,23635,329297,318732,10565,318732,242656,13836,17961,172,96,2200,132,5642,346,566,2468,344,464,753,4,21,701,1330,766,59,78,427,37307,10565,1192,2103,1268,446,329297,251406,16276,21122,8035,2157,41692,329297,95091,84998,1693,413,7987,234206,191872,13363,16539,5025,1274,881,5252,381,4871,149501
2010,Santa Cruz County,Arizona,46051,22403,23648,3076,3824,4723,4160,2363,4778,5795,6094,2429,2459,3964,1519,867,35.2,31687,29914,8248,6350,31687,14620,17067,6350,2660,3690,46051,45442,609,45442,34027,169,405,0,0,150,0,127,40,0,5,0,82,0,4,23,0,51,46,0,5,0,10663,609,73,135,10,0,46051,34583,250,585,147,70,11035,46051,37762,36259,123,71,1309,8289,7734,35,299,127,51,6,37,12,25,17493
2010,Yavapai County,Arizona,209260,102626,106634,10725,10761,12267,12072,10306,18311,21636,30657,17801,17175,26709,15655,5185,48.1,168095,160795,57314,47549,168095,81509,86586,47549,22526,25023,209260,204495,4765,204495,189934,1127,4083,246,0,1015,24,1445,95,155,543,163,161,129,4,25,199,251,193,22,13,23,7655,4765,558,1459,778,40,209260,194445,1877,5722,2684,652,9092,209260,27422,23186,600,115,3521,181838,172544,1061,3454,1405,76,212,3086,230,2856,108244
2010,Yuma County,Arizona,190526,95522,95004,15061,13559,16096,15662,14010,23412,22987,21577,8307,9489,17361,10530,2475,33.9,136171,127145,35993,30366,136171,67864,68307,30366,14769,15597,190526,185849,4677,185849,143632,3774,2604,156,34,221,44,2079,191,236,660,257,316,342,4,27,77,284,68,47,101,68,33476,4677,912,984,600,74,190526,147461,5106,3999,3086,599,35145,190526,111052,106009,1127,312,3604,79474,69916,3110,1821,1994,207,241,2185,9,2176,86984
2010,Arkansas County,Arkansas,19321,9482,9839,1127,1143,1343,1428,1078,2080,2479,2910,1477,1125,1593,1099,439,42.0,14874,14093,3712,3131,14874,7119,7755,3131,1314,1817,19321,19064,257,19064,13898,4712,140,0,0,0,0,51,0,13,7,0,0,19,5,1,12,0,0,0,0,0,263,257,98,128,0,10,19321,14135,4841,289,53,0,271,19321,428,394,19,0,15,18893,13846,4712,35,51,0,0,249,0,249,9511
