year,county,state,number_sex_and_age_total_population,number_sex_and_age_total_population_male,number_sex_and_age_total_population_female,number_sex_and_age_total_population_under_5_years,number_sex_and_age_total_population_5_to_9_years,number_sex_and_age_total_population_10_to_14_years,number_sex_and_age_total_population_15_to_19_years,number_sex_and_age_total_population_20_to_24_years,number_sex_and_age_total_population_25_to_34_years,number_sex_and_age_total_population_35_to_44_years,number_sex_and_age_total_population_45_to_54_years,number_sex_and_age_total_population_55_to_59_years,number_sex_and_age_total_population_60_to_64_years,number_sex_and_age_total_population_65_to_74_years,number_sex_and_age_total_population_75_to_84_years,number_sex_and_age_total_population_85_years_and_o,number_sex_and_age_total_population_median_age_yea,number_sex_and_age_total_population_18_years_and_o,number_sex_and_age_total_population_21_years_and_o,number_sex_and_age_total_population_62_years_and_o,number_sex_and_age_total_population_65_years_and_o,number_sex_and_age_total_population_18_years_and_o.1,number_sex_and_age_total_population_18_years_and_o.2,number_sex_and_age_total_population_18_years_and_o.3,number_sex_and_age_total_population_65_years_and_o.1,number_sex_and_age_total_population_65_years_and_o.2,number_sex_and_age_total_population_65_years_and_o.3,number_race_total_population,number_race_total_population_one_race,number_race_total_population_two_or_more_races,number_race_one_race,number_race_one_race_white,number_race_one_race_black_or_african_american,number_race_one_race_american_indian_and_alaska_na,number_race_one_race_american_indian_and_alaska_na.1,number_race_one_race_american_indian_and_alaska_na.2,number_race_one_race_american_indian_and_alaska_na.3,number_race_one_race_american_indian_and_alaska_na.4,number_race_one_race_asian,number_race_one_race_asian_asian_indian,number_race_one_race_asian_chinese,number_race_one_race_asian_filipino,number_race_one_race_asian_japanese,number_race_one_race_asian_korean,number_race_one_race_asian_vietnamese,state_fips,county_fips,number_race_one_race_asian_other_asian,number_race_one_race_native_hawaiian_and_other_pac,number_race_one_race_native_hawaiian_and_other_pac.1,number_race_one_race_native_hawaiian_and_other_pac.2,number_race_one_race_native_hawaiian_and_other_pac.3,number_race_one_race_native_hawaiian_and_other_pac.4,number_race_one_race_some_other_race,number_race_two_or_more_races,number_race_two_or_more_races_white_and_black_or_a,number_race_two_or_more_races_white_and_american_i,number_race_two_or_more_races_white_and_asian,number_race_two_or_more_races_black_or_african_ame,number_race_alone_or_in_combination_with_one_or_mo,number_race_alone_or_in_combination_with_one_or_mo.1,number_race_alone_or_in_combination_with_one_or_mo.2,number_race_alone_or_in_combination_with_one_or_mo.3,number_race_alone_or_in_combination_with_one_or_mo.4,number_race_alone_or_in_combination_with_one_or_mo.5,number_race_alone_or_in_combination_with_one_or_mo.6,number_hispanic_or_latino_and_race_total_populatio,number_hispanic_or_latino_and_race_total_populatio.1,number_hispanic_or_latino_and_race_total_populatio.2,number_hispanic_or_latino_and_race_total_populatio.3,number_hispanic_or_latino_and_race_total_populatio.4,number_hispanic_or_latino_and_race_total_populatio.5,number_hispanic_or_latino_and_race_total_populatio.6,number_hispanic_or_latino_and_race_total_populatio.7,number_hispanic_or_latino_and_race_total_populatio.8,number_hispanic_or_latino_and_race_total_populatio.9,number_hispanic_or_latino_and_race_total_populatio.10,number_hispanic_or_latino_and_race_total_populatio.11,number_hispanic_or_latino_and_race_total_populatio.12,number_hispanic_or_latino_and_race_total_populatio.13,number_hispanic_or_latino_and_race_total_populatio.14,number_hispanic_or_latino_and_race_total_populatio.15,number_total_housing_units
2009,Randolph County,Alabama,22504,11036,11468,1298,1323,1584,1629,1378,2417,3032,3238,1739,1119,1967,1479,301,40.3,17289,16237,4340,3747,17289,8325,8964,3747,1521,2226,22504,22086,418,22086,17089,4894,56,35,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,47,418,85,228,0,102,22504,17405,5084,389,0,0,47,22504,396,214,150,0,32,22108,16912,4873,35,0,0,20,268,0,268,10618
2009,Russell County,Alabama,50029,23726,26303,3332,3200,3558,3307,3315,7300,6502,7011,2853,2706,3771,2259,915,37.1,37762,35787,8584,6945,37762,17430,20332,6945,2745,4200,50029,48800,1229,48800,27482,20401,74,38,0,3,3,400,227,18,61,32,47,15,1,113,0,22,12,10,0,0,421,1229,492,327,30,186,50029,28505,21134,633,441,35,556,50029,1341,387,454,47,453,48688,26925,20206,74,382,0,54,1047,0,1047,25666
2009,St. Clair County,Alabama,77585,38949,38636,4938,5100,5022,5182,4665,10735,11472,11321,5106,4144,5939,3047,914,37.8,59223,56224,12255,9900,59223,29472,29751,9900,4292,5608,77585,76768,817,76768,69195,6830,296,137,0,0,0,316,220,27,12,57,0,0,1,115,0,7,0,7,0,0,124,817,289,399,45,24,77585,69988,7143,719,361,7,184,77585,1167,833,51,0,283,76418,68212,6818,296,316,0,0,776,19,757,31099
2009,Shelby County,Alabama,182996,89888,93108,13573,13328,13240,11790,10514,27254,29273,27528,11373,8660,9805,4882,1776,35.7,135338,128898,21111,16463,135338,65752,69586,16463,7316,9147,182996,181282,1714,181282,157467,17873,502,156,11,0,0,2789,574,521,244,388,312,559,1,117,191,0,0,0,0,0,2651,1714,407,580,216,44,182996,159017,18533,1253,3170,165,2811,182996,6891,5040,394,97,1360,176105,153473,17755,444,2789,0,172,1472,12,1460,76523
2009,Sumter County,Alabama,13267,6018,7249,828,658,1203,1166,1194,1470,1491,1910,851,533,894,697,372,35.6,9981,9246,2288,1963,9981,4367,5614,1963,698,1265,13267,13143,124,13143,3536,9402,0,0,0,0,0,24,0,0,0,0,24,0,1,119,0,0,0,0,0,0,181,124,35,38,0,29,13267,3631,9466,67,24,0,203,13267,185,33,22,0,130,13082,3462,9402,0,24,0,92,102,0,102,7181
2009,Talladega County,Alabama,80190,39214,40976,4998,5376,5122,5687,5105,10179,11058,11928,5333,4362,6042,3763,1237,38.0,61179,57733,13562,11042,61179,29704,31475,11042,4495,6547,80190,79509,681,79509,53036,25403,207,61,14,0,0,327,82,76,32,31,18,15,1,121,73,0,0,0,0,0,536,681,176,284,47,62,80190,53571,25725,553,457,1,564,80190,1109,884,70,35,120,79081,52721,25208,198,312,0,30,612,8,604,36310
2009,Tallapoosa County,Alabama,40778,19568,21210,2434,2191,2892,2635,2388,4463,5261,5883,2748,2723,3772,2366,1022,41.3,31509,29930,8592,7160,31509,14865,16644,7160,2929,4231,40778,40288,490,40288,29520,10454,53,28,0,0,0,66,0,14,14,0,38,0,1,123,0,0,0,0,0,0,195,490,75,191,77,90,40778,29872,10676,343,143,0,243,40778,443,316,58,0,69,40335,29327,10434,53,66,0,0,455,48,407,21259
2009,Tuscaloosa County,Alabama,178754,86117,92637,11526,11739,10650,15560,24601,22051,21894,23578,10267,7352,10272,7138,2126,31.6,138053,122888,23298,19536,138053,65350,72703,19536,8119,11417,178754,177221,1533,177221,118780,55037,541,194,30,0,0,1967,420,715,210,73,314,86,1,125,149,74,0,74,0,0,822,1533,311,424,429,104,178754,120151,55560,1103,2438,101,984,178754,3336,2381,180,74,701,175418,116555,54922,466,1967,0,115,1393,29,1364,81419
2009,Walker County,Alabama,68880,33260,35620,4319,4331,4409,4159,3791,8731,9402,9924,4508,4388,5899,3676,1343,40.0,53089,50957,13412,10918,53089,25064,28025,10918,4314,6604,68880,67961,919,67961,63229,4372,139,60,0,0,15,89,0,0,20,5,17,21,1,127,26,34,0,34,0,0,98,919,358,430,18,0,68880,64141,4737,569,107,123,122,68880,1022,677,45,63,237,67858,62476,4322,95,61,34,25,845,0,845,33644
2009,Washington County,Alabama,17212,8498,8714,920,1161,1409,1276,1126,1748,2266,2676,802,1265,1387,699,477,39.2,12933,12084,3279,2563,12933,6185,6748,2563,1144,1419,17212,17082,130,17082,11150,4467,1341,67,0,0,0,68,16,0,0,0,0,0,1,129,52,56,56,0,0,0,0,130,16,82,32,0,17212,11280,4483,1423,100,56,0,17212,34,34,0,0,0,17178,11116,4467,1341,68,56,0,130,0,130,8426
2009,Wilcox County,Alabama,12552,5789,6763,874,832,1298,1121,730,1325,1653,1578,834,606,896,595,210,35.5,8862,8236,2022,1701,8862,3912,4950,1701,654,1047,12552,12526,26,12526,3414,9112,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,0,0,26,26,0,0,0,12552,3440,9138,0,0,0,0,12552,0,0,0,0,0,12552,3414,9112,0,0,0,0,26,0,26,6443
2009,Winston County,Alabama,24190,11921,12269,1301,1117,2173,1573,1224,2761,3408,3523,1561,1686,2163,1455,245,41.2,18525,17778,4877,3863,18525,9008,9517,3863,1613,2250,24190,23742,448,23742,23534,40,77,37,0,0,0,23,1,0,4,0,0,0,1,133,18,0,0,0,0,0,68,448,99,307,42,0,24190,23982,139,384,65,0,68,24190,629,144,87,7,391,23561,23005,30,77,23,0,0,426,0,426,12922
2009,Aleutians East Borough,Alaska,2959,1965,994,115,105,117,84,297,575,732,483,290,80,48,24,9,37.2,2545,2498,137,81,2545,1742,803,81,51,30,2959,2794,165,2794,412,298,534,0,0,0,11,1405,0,0,1227,3,0,115,2,13,60,10,0,0,0,10,135,165,0,92,9,28,2959,541,335,682,1442,15,135,2959,281,227,0,20,34,2678,295,291,508,1405,10,4,165,0,165,581
2009,Aleutians West Census Area,Alaska,5505,4124,1381,149,151,160,132,575,807,1422,1361,379,235,114,20,0,40.8,4950,4791,231,134,4950,3802,1148,134,110,24,5505,5282,223,5282,2127,565,401,0,0,0,3,1528,2,0,1303,37,3,155,2,16,28,132,34,0,38,60,529,223,76,64,23,0,5505,2327,653,484,1561,135,579,5505,884,696,2,0,186,4621,1862,560,369,1527,132,0,171,0,171,1706
2009,Anchorage Municipality,Alaska,280389,143053,137336,21473,19685,19708,20538,25961,44197,40128,42469,16472,10912,11435,5550,1861,32.2,206976,193861,24578,18846,206976,105381,101595,18846,8380,10466,280389,255658,24731,255658,195537,16531,15796,138,73,166,75,17965,192,1175,8473,630,3251,485,2,20,3759,3235,607,60,2161,407,6594,24731,3719,11285,3409,851,280389,217240,22974,30340,23779,4721,8272,280389,22723,10686,2909,417,8711,257666,184109,15976,15116,17702,3137,325,21301,309,20992,110982
2009,Bethel Census Area,Alaska,17151,9012,8139,1929,1609,1543,1782,1428,2299,2191,2057,906,522,562,275,48,26.2,10989,9932,1199,885,10989,5812,5177,885,437,448,17151,16171,980,16171,2116,32,13795,3,10,0,0,169,0,40,0,0,106,23,2,50,0,59,59,0,0,0,0,980,0,841,75,18,17151,3054,50,14675,290,84,0,17151,57,38,0,0,19,17094,2077,32,13787,159,59,0,980,0,980,5548
2009,Bristol Bay Borough,Alaska,682,328,354,41,35,99,49,50,56,63,158,35,20,42,25,9,36.0,462,457,88,76,462,203,259,76,27,49,682,541,141,541,370,0,170,0,0,0,0,0,0,0,0,0,0,0,2,60,0,1,0,0,1,0,0,141,0,123,2,0,682,501,0,303,12,7,0,682,14,13,0,0,1,668,369,0,157,0,1,0,141,0,141,828
2009,Denali Borough,Alaska,1529,884,645,71,77,104,68,22,175,336,395,177,34,60,10,0,42.9,1214,1209,82,70,1214,754,460,70,37,33,1529,1476,53,1476,1388,34,29,0,0,0,0,6,0,0,1,0,0,5,2,68,0,0,0,0,0,0,19,53,1,30,22,0,1529,1441,35,59,28,0,19,1529,9,5,0,0,4,1520,1383,34,29,6,0,15,53,0,53,1249
2009,Dillingham Census Area,Alaska,4946,2565,2381,422,391,499,517,362,553,685,710,293,163,230,102,19,29.6,3303,2987,457,351,3303,1712,1591,351,184,167,4946,4441,505,4441,1025,11,3281,0,0,0,0,39,0,7,20,0,0,0,2,70,12,18,0,18,0,0,67,505,0,425,6,24,4946,1491,44,3765,71,18,82,4946,157,131,0,0,26,4789,1017,11,3233,39,18,0,471,0,471,2411
2009,Fairbanks North Star Borough,Alaska,96843,51682,45161,7880,6772,6678,7871,11454,15862,12468,13465,5332,3547,3426,1647,441,29.1,71396,65088,7359,5514,71396,38488,32908,5514,2673,2841,96843,91261,5582,91261,74545,5522,6658,219,21,5,99,2378,140,97,1036,311,395,104,2,90,295,323,95,28,81,119,1835,5582,933,2650,1006,168,96843,79690,6906,9549,3659,479,2296,96843,6186,3640,576,26,1944,90657,71482,5416,6315,2281,313,154,4696,42,4654,37720
2009,Haines Borough,Alaska,2424,1236,1188,151,107,192,88,133,138,298,560,245,120,209,112,71,47.6,1890,1874,458,392,1890,931,959,392,182,210,2424,2242,182,2242,2062,10,153,2,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,17,182,0,151,0,0,2424,2241,10,307,0,0,48,2424,78,52,0,0,26,2346,2029,10,153,0,0,0,154,3,151,1608
2009,Hoonah-Angoon Census Area,Alaska,2042,1067,975,100,100,143,122,47,283,268,354,252,97,159,94,23,43.3,1627,1560,345,276,1627,862,765,276,154,122,2042,1784,258,1784,881,0,868,0,0,0,0,11,0,0,0,5,6,0,2,105,0,11,0,0,0,11,13,258,0,216,0,7,2042,1106,8,1114,37,19,17,2042,84,59,1,0,24,1958,851,0,843,11,11,0,242,0,242,1785
2009,Juneau City and Borough,Alaska,30777,15605,15172,1842,1879,2136,2391,2305,3974,4676,5384,2327,1634,1306,709,214,37.6,23442,21898,3047,2229,23442,11841,11601,2229,1031,1198,30777,28126,2651,28126,22052,202,3454,7,6,18,0,1720,233,32,1275,83,47,33,2,110,17,140,38,4,66,32,558,2651,203,1613,224,20,30777,24496,437,5405,2302,248,786,30777,1479,890,221,184,184,29298,21480,197,3333,1717,102,41,2428,56,2372,12842
2009,Kenai Peninsula Borough,Alaska,53052,27632,25420,3225,3444,3783,4218,3467,5578,6968,9862,4329,2887,3360,1434,497,39.7,39908,37563,6787,5291,39908,20911,18997,5291,2533,2758,53052,50721,2331,50721,45454,315,3651,69,10,0,0,789,18,137,396,49,145,3,2,122,41,142,84,48,10,0,370,2331,120,1768,157,0,53052,47736,490,5533,1037,192,509,53052,1570,791,92,58,629,51482,44582,295,3487,728,142,29,2219,69,2150,25499
2009,Ketchikan Gateway Borough,Alaska,13132,6537,6595,904,953,831,863,920,1569,1867,2285,993,699,716,481,51,38.2,9836,9405,1514,1248,9836,4955,4881,1248,598,650,13132,11996,1136,11996,9331,34,1726,25,40,0,0,774,57,44,617,31,0,25,2,130,0,0,0,0,0,0,131,1136,1,888,63,74,13132,10355,113,2755,884,0,190,13132,489,310,88,0,91,12643,9103,16,1723,774,0,40,987,0,987,6623
2009,Kodiak Island Borough,Alaska,13147,7075,6072,1088,1209,958,932,1200,1597,1998,2016,880,521,568,97,83,32.5,9221,8686,1115,748,9221,4979,4242,748,396,352,13147,12838,309,12838,7720,100,2018,21,0,0,40,2652,0,148,2142,41,0,65,2,150,256,12,12,0,0,0,336,309,29,179,15,6,13147,7988,135,2218,2717,42,371,13147,1088,625,52,0,411,12059,7159,100,1931,2548,12,0,309,35,274,5593
2009,Lake and Peninsula Borough,Alaska,1399,649,750,140,133,174,153,105,114,115,256,90,37,46,29,7,24.8,823,789,102,82,823,328,495,82,49,33,1399,1267,132,1267,439,9,801,0,3,0,1,18,0,0,18,0,0,0,2,164,0,0,0,0,0,0,0,132,0,126,0,3,1399,565,12,933,18,0,3,1399,24,11,9,0,4,1375,433,9,791,18,0,0,124,3,121,1495
2009,Matanuska-Susitna Borough,Alaska,82099,42629,39470,6088,5820,6767,7196,5642,10373,12108,13762,5046,3371,3783,1638,505,34.1,58911,54568,7742,5926,58911,30661,28250,5926,3040,2886,82099,76115,5984,76115,70624,853,3313,113,31,27,19,818,11,65,350,21,90,217,2,170,64,40,13,7,5,15,467,5984,566,3935,571,124,82099,76302,1628,7565,1606,397,774,82099,2941,1677,247,15,1002,79158,69095,767,3168,797,30,53,5248,0,5248,28532
2009,Nome Census Area,Alaska,9339,5014,4325,994,836,719,973,828,1315,1139,1106,525,356,328,199,21,27.1,6220,5634,710,548,6220,3363,2857,548,268,280,9339,8678,661,8678,1733,200,6660,20,0,4,3,28,0,0,0,5,0,23,2,180,0,0,0,0,0,0,57,661,2,621,0,10,9339,2361,217,7319,51,0,57,9339,157,76,39,0,42,9182,1635,200,6643,28,0,15,661,0,661,3686
2009,North Slope Borough,Alaska,6716,3585,3131,728,571,583,727,567,912,793,991,352,243,156,74,19,26.0,4403,3939,378,249,4403,2379,2024,249,117,132,6716,6140,576,6140,905,73,4531,0,0,12,0,558,0,0,480,5,0,0,2,185,73,30,24,0,0,6,43,576,0,455,0,40,6716,1386,113,5107,558,56,98,6716,154,19,59,20,56,6562,864,73,4531,558,30,0,506,0,506,2708
2009,Northwest Arctic Borough,Alaska,7430,3950,3480,787,691,689,812,694,986,940,857,366,214,263,117,14,25.3,4763,4260,498,394,4763,2569,2194,394,198,196,7430,6980,450,6980,900,8,5986,3,0,0,0,74,0,14,9,0,45,0,2,188,6,7,7,0,0,0,5,450,0,376,25,20,7430,1315,31,6411,112,22,8,7430,54,27,9,0,18,7376,895,8,5959,74,3,5,432,3,429,2575
2009,Petersburg Census Area,Alaska,3862,2051,1811,221,293,186,320,155,263,689,686,378,214,308,92,57,42.6,2939,2781,517,457,2939,1537,1402,457,205,252,3862,3403,459,3403,2757,0,513,0,0,4,0,133,0,0,110,11,0,0,2,195,12,0,0,0,0,0,0,459,9,278,107,0,3862,3216,9,856,305,0,0,3862,3,0,0,0,3,3859,2754,0,513,133,0,0,459,0,459,2167
2009,Prince of Wales-Hyder Census Area,Alaska,5572,3067,2505,309,347,444,472,372,628,777,994,452,269,395,98,15,37.9,4173,3937,692,508,4173,2339,1834,508,294,214,5572,5172,400,5172,2897,0,2188,27,27,14,16,38,0,7,26,0,5,0,2,198,0,0,0,0,0,0,49,400,0,329,4,11,5572,3242,11,2584,91,0,56,5572,159,117,4,0,38,5413,2863,0,2120,38,0,0,392,7,385,3138
2009,Sitka City and Borough,Alaska,8811,4450,4361,547,595,602,671,547,1205,1211,1457,740,391,561,202,82,38.5,6767,6346,1019,845,6767,3494,3273,845,360,485,8811,8264,547,8264,5770,94,1999,0,10,0,10,177,0,15,143,0,0,0,2,220,19,0,0,0,0,0,224,547,0,437,22,0,8811,6242,137,2481,244,0,267,8811,431,335,9,0,87,8380,5658,94,1986,119,0,0,523,30,493,3934
2009,Skagway Municipality,Alaska,1071,632,439,59,49,57,86,129,104,142,231,113,28,55,18,0,38.2,842,796,90,73,842,498,344,73,38,35,1071,992,79,992,922,20,34,5,0,14,0,16,0,0,0,9,0,0,2,230,7,0,0,0,0,0,0,79,0,59,0,0,1071,1001,20,93,16,20,0,1071,36,36,0,0,0,1035,906,20,34,16,0,0,59,0,59,535
2009,Southeast Fairbanks Census Area,Alaska,6760,3535,3225,655,559,575,579,370,701,949,1074,474,297,407,108,12,33.7,4638,4332,679,527,4638,2443,2195,527,259,268,6760,6273,487,6273,5404,180,637,0,0,0,0,24,6,0,12,6,0,0,2,240,0,19,19,0,0,0,9,487,17,372,0,27,6760,5851,224,1052,31,72,20,6760,287,171,69,0,47,6473,5223,168,628,24,10,0,420,0,420,3321
2009,Valdez-Cordova Census Area,Alaska,9529,5092,4437,625,604,701,885,573,925,1336,1843,798,570,408,166,95,38.7,7109,6640,1005,669,7109,3845,3264,669,324,345,9529,9042,487,9042,6777,40,1560,43,0,6,0,486,0,2,447,11,0,0,2,261,26,43,12,0,31,0,136,487,56,307,86,3,9529,7261,99,1877,579,67,140,9529,103,74,0,0,29,9426,6747,40,1560,479,43,85,472,4,468,5287
2009,Wade Hampton Census Area,Alaska,7577,3938,3639,1014,711,827,906,706,952,853,755,328,160,227,85,53,21.9,4458,3941,448,365,4458,2285,2173,365,167,198,7577,7266,311,7266,436,0,6781,3,0,2,0,49,6,19,21,0,3,0,2,270,0,0,0,0,0,0,0,311,0,264,7,6,7577,710,9,7085,80,4,6,7577,25,22,0,0,3,7552,436,0,6762,49,0,0,305,0,305,2081
2009,Wrangell City and Borough,Alaska,2168,1029,1139,77,147,179,126,230,213,293,365,190,53,161,134,0,38.7,1672,1567,305,295,1672,862,810,295,162,133,2168,1934,234,1934,1443,30,424,0,0,0,0,0,0,0,0,0,0,0,2,275,0,27,27,0,0,0,10,234,20,122,0,0,2168,1677,50,599,0,112,17,2168,50,50,0,0,0,2118,1423,30,411,0,27,0,227,0,227,1343
2009,Yakutat City and Borough,Alaska,418,207,211,28,36,55,32,8,29,75,60,24,27,27,17,0,37.6,273,265,66,44,273,128,145,44,24,20,418,371,47,371,174,0,184,0,0,4,0,7,0,0,0,7,0,0,2,282,0,4,0,0,0,4,2,47,0,41,0,0,418,220,0,229,11,6,2,418,7,7,0,0,0,411,174,0,179,7,4,0,47,0,47,383
2009,Yukon-Koyukuk Census Area,Alaska,5813,3133,2680,368,473,369,630,424,701,676,930,449,280,325,150,38,33.9,4227,3863,666,513,4227,2319,1908,513,270,243,5813,5282,531,5282,1449,0,3794,0,8,4,0,16,0,9,4,0,0,0,2,290,3,16,0,0,16,0,7,531,3,419,23,0,5813,1951,3,4242,43,25,80,5813,131,63,0,0,68,5682,1425,0,3778,16,16,0,447,0,447,4026
2009,Apache County,Arizona,69341,34067,35274,6122,5363,6929,7304,4886,7300,7930,9123,3702,3451,4327,2153,751,30.2,46442,42481,9119,7231,46442,22521,23921,7231,3225,4006,69341,68466,875,68466,16082,195,50957,5,13,48182,5,300,44,46,105,12,0,0,4,1,93,30,19,0,0,11,902,875,84,587,0,46,69341,16816,325,51666,319,49,1041,69341,4136,2792,56,11,1277,65205,13466,195,50360,300,30,95,759,76,683,32552
2009,Cochise County,Arizona,127613,63380,64233,9020,8344,8278,9542,8452,12519,14870,18118,8749,8094,11786,7726,2115,40.4,96272,90417,26234,21627,96272,47383,48889,21627,10156,11471,127613,122444,5169,122444,105718,5372,1368,119,28,115,15,2341,208,305,563,321,724,77,4,3,143,401,65,274,62,0,7244,5169,1000,768,916,202,127613,110044,6982,2674,3631,706,8979,127613,40211,36105,1446,90,2570,87402,75455,5046,1047,2244,381,178,3051,135,2916,57068
2009,Coconino County,Arizona,127312,63457,63855,9977,8610,9120,11577,17428,13205,15952,18417,7719,5312,6024,2998,973,30.2,93556,83280,12926,9995,93556,46184,47372,9995,4662,5333,127312,123864,3448,123864,77420,1497,36719,217,14,31098,340,1583,436,293,285,159,266,72,4,5,72,225,142,14,0,69,6420,3448,523,1329,414,49,127312,80385,2256,38694,2145,379,7214,127312,15889,14318,184,110,1277,111423,69207,1415,36190,1529,167,372,2543,170,2373,59957
2009,Gila County,Arizona,51850,25641,26209,3162,3459,3156,3665,2308,3742,5266,7527,4204,4059,6183,3816,1303,46.5,39836,38054,13674,11302,39836,19248,20588,11302,5179,6123,51850,50914,936,50914,40571,119,7548,30,0,637,0,94,0,37,0,15,27,0,4,7,15,142,0,0,31,111,2440,936,28,350,83,45,51850,41401,255,7988,188,176,2823,51850,8753,7159,39,12,1543,43097,34729,119,7502,94,142,122,389,45,344,30573
2009,Graham County,Arizona,34780,18247,16533,2605,2607,2553,2997,3059,4720,4576,4160,1772,1402,2158,1745,426,32.0,25260,23117,5152,4329,25260,13344,11916,4329,1906,2423,34780,34143,637,34143,24871,826,5303,12,0,386,33,178,0,70,24,6,0,37,4,9,41,40,7,33,0,0,2925,637,13,203,69,48,34780,25347,900,5676,251,40,3216,34780,9646,8558,31,6,1051,25134,18793,795,5079,178,40,13,236,17,219,12463
2009,Greenlee County,Arizona,7723,4057,3666,630,528,766,628,348,871,1037,1223,581,330,395,332,54,36.5,5395,5108,935,781,5395,2822,2573,781,366,415,7723,7532,191,7532,6617,38,185,11,0,76,8,36,0,7,13,0,0,0,4,11,16,10,10,0,0,0,646,191,10,108,50,0,7723,6808,48,293,86,10,669,7723,3544,2961,0,60,523,4179,3863,9,121,29,10,0,147,0,147,3812
2009,La Paz County,Arizona,20055,10032,10023,1129,824,1166,906,883,1724,2154,2324,1170,1514,3145,2617,499,50.4,16304,15832,7096,6261,16304,8144,8160,6261,3095,3166,20055,19738,317,19738,14184,210,2132,18,0,232,5,423,0,55,83,82,0,12,4,12,191,21,21,0,0,0,2768,317,9,170,3,0,20055,14472,233,2342,429,21,2889,20055,4796,4627,34,3,132,15259,12495,195,1962,423,21,39,124,0,124,15846
2009,Maricopa County,Arizona,3855521,1943284,1912237,324449,290395,279512,256394,260159,615788,558174,488233,195255,163126,214047,155396,54593,33.3,2798962,2652721,516473,424036,2798962,1402345,1396617,424036,186548,237488,3855521,3763525,91996,3763525,3082886,167261,71685,1897,859,25813,1167,113624,25745,23560,19799,6666,9434,16575,4,13,11845,6681,2210,1135,696,2640,321388,91996,18864,16548,15839,2349,3855521,3163367,196960,95791,135728,11136,350353,3855521,1178943,1052433,19204,5601,101705,2676578,2276082,160225,61699,110851,6113,6662,54946,2922,52024,1530720
2009,Mohave County,Arizona,192988,95420,97568,11973,11159,12020,11807,8824,18488,21590,27138,14495,14576,23503,13753,3662,45.2,150033,144580,49799,40918,150033,73353,76680,40918,19652,21266,192988,186189,6799,186189,172884,1513,3294,217,93,315,30,1975,173,284,601,242,269,61,4,15,345,245,70,10,160,5,6278,6799,516,3346,786,91,192988,179171,2604,6949,3277,620,7649,192988,26447,22546,436,91,3374,166541,155155,1387,2760,1944,207,463,4625,136,4489,100428
2009,Navajo County,Arizona,110458,54613,55845,9166,8624,10287,10380,7348,11818,13145,14584,6637,5454,7866,4081,1068,32.8,75770,70729,16188,13015,75770,37157,38613,13015,6009,7006,110458,106506,3952,106506,50945,1219,49129,71,0,28530,35,468,74,54,195,13,13,13,4,17,106,115,16,50,11,38,4630,3952,375,1996,218,78,110458,54264,1944,51655,968,260,5536,110458,10676,8235,121,0,2320,99782,46651,1187,48633,457,105,17,2732,18,2714,53655
2009,Pima County,Arizona,990213,484947,505266,68518,62235,64347,67863,68482,141453,123979,135349,60346,52433,71777,53482,19949,36.8,755333,711840,175811,145208,755333,364730,390603,145208,63515,81693,990213,959210,31003,959210,731847,33194,32920,557,273,2907,180,24612,2906,6851,4379,1624,2230,3719,4,19,2903,1054,342,461,42,209,135583,31003,4001,7020,4620,1226,990213,756837,40457,44964,31022,2046,147447,990213,324836,293842,4586,1749,24659,665377,566377,30950,24817,23710,996,2843,15684,823,14861,419647
2009,Pinal County,Arizona,296113,154918,141195,22712,22789,19975,18098,18092,45114,39967,35327,16888,15547,23894,14849,2861,35.3,219190,209677,49838,41604,219190,115414,103776,41604,19699,21905,296113,286496,9617,286496,217795,10339,16173,276,90,1169,149,4106,233,359,1673,280,508,556,4,21,497,1370,995,113,61,201,36713,9617,1286,1651,934,453,296113,225868,12810,19002,6001,2036,40835,296113,88387,78326,2249,399,7413,207726,172322,10020,14593,3760,1323,845,4863,421,4442,133597
2009,Santa Cruz County,Arizona,42550,20433,22117,4028,3379,4021,3714,2256,4081,5157,5735,2326,2014,3397,1660,782,34.7,28705,26971,7291,5839,28705,13115,15590,5839,2426,3413,42550,42043,507,42043,33794,100,262,0,0,70,0,113,40,0,7,0,66,0,4,23,0,193,187,0,6,0,7581,507,17,28,14,0,42550,34241,119,352,147,220,8002,42550,33986,32833,40,50,1063,8564,7944,50,209,113,193,7,48,14,34,16727
2009,Yavapai County,Arizona,209365,102669,106696,11110,10455,12511,12038,10045,18594,22226,31129,17262,16576,25447,16720,5252,47.7,167688,160842,56817,47419,167688,81237,86451,47419,22078,25341,209365,204577,4788,204577,189220,1380,3833,241,5,1171,20,1437,162,132,409,175,167,187,4,25,205,240,180,21,19,20,8467,4788,566,1571,738,11,209365,193802,2032,5563,2610,676,9916,209365,26417,22447,454,109,3407,182948,173488,1265,3334,1388,83,272,3118,209,2909,103628
